,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
1097,-119.38,49.96,KELOWNA,1123939,2019-02-18 17:00,2019,2,18,17:00,-4.5,,-10.5,,63.0,,0.0,,35.0,,18.0,,16.1,,97.45,,,,-11.0,,
1098,-119.38,49.96,KELOWNA,1123939,2019-02-18 18:00,2019,2,18,18:00,-5.1,,-11.5,,61.0,,0.0,,36.0,,9.0,,16.1,,97.44,,,,-9.0,,
1099,-119.38,49.96,KELOWNA,1123939,2019-02-18 19:00,2019,2,18,19:00,-5.3,,-11.3,,63.0,,0.0,,36.0,,5.0,,16.1,,97.43,,,,-8.0,,
1100,-119.38,49.96,KELOWNA,1123939,2019-02-18 20:00,2019,2,18,20:00,-7.4,,-11.3,,74.0,,0.0,,,M,4.0,,16.1,,97.41,,,,-9.0,,
1101,-119.38,49.96,KELOWNA,1123939,2019-02-18 21:00,2019,2,18,21:00,-11.3,,-13.5,,84.0,,0.0,,1.0,,8.0,,16.1,,97.43,,,,-16.0,,
1102,-119.38,49.96,KELOWNA,1123939,2019-02-18 22:00,2019,2,18,22:00,-11.9,,-15.1,,77.0,,0.0,,3.0,,8.0,,16.1,,97.38,,,,-17.0,,
1103,-119.38,49.96,KELOWNA,1123939,2019-02-18 23:00,2019,2,18,23:00,-11.9,,-13.9,,85.0,,0.0,,36.0,,8.0,,16.1,,97.37,,,,-17.0,,
1104,-119.38,49.96,KELOWNA,1123939,2019-02-19 00:00,2019,2,19,00:00,-12.8,,-14.1,,90.0,,0.0,,36.0,,4.0,,16.1,,97.33,,,,-15.0,,
1105,-119.38,49.96,KELOWNA,1123939,2019-02-19 01:00,2019,2,19,01:00,-10.1,,-12.2,,85.0,,0.0,,36.0,,8.0,,16.1,,97.31,,,,-15.0,,
1106,-119.38,49.96,KELOWNA,1123939,2019-02-19 02:00,2019,2,19,02:00,-9.7,,-12.4,,81.0,,0.0,,,M,4.0,,16.1,,97.3,,,,-12.0,,
1107,-119.38,49.96,KELOWNA,1123939,2019-02-19 03:00,2019,2,19,03:00,-10.9,,-12.3,,90.0,,0.0,,35.0,,4.0,,16.1,,97.23,,,,-13.0,,
1108,-119.38,49.96,KELOWNA,1123939,2019-02-19 04:00,2019,2,19,04:00,-10.9,,-12.6,,87.0,,0.0,,34.0,,8.0,,16.1,,97.17,,,,-16.0,,
1109,-119.38,49.96,KELOWNA,1123939,2019-02-19 05:00,2019,2,19,05:00,-10.0,,-11.9,,86.0,,0.0,,36.0,,8.0,,16.1,,97.13,,,,-14.0,,
1110,-119.38,49.96,KELOWNA,1123939,2019-02-19 06:00,2019,2,19,06:00,-9.6,,-11.2,,88.0,,0.0,,35.0,,4.0,,16.1,,97.09,,,,-12.0,,
1111,-119.38,49.96,KELOWNA,1123939,2019-02-19 07:00,2019,2,19,07:00,-8.3,,-10.4,,85.0,,0.0,,,,0.0,,16.1,,97.06,,,,,,
1112,-119.38,49.96,KELOWNA,1123939,2019-02-19 08:00,2019,2,19,08:00,-7.8,,-10.4,,82.0,,0.0,,,M,4.0,,16.1,,96.98,,,,-10.0,,
1113,-119.38,49.96,KELOWNA,1123939,2019-02-19 09:00,2019,2,19,09:00,-6.7,,-9.2,,83.0,,0.0,,21.0,,4.0,,6.4,,96.9,,,,-9.0,,Snow
1114,-119.38,49.96,KELOWNA,1123939,2019-02-19 10:00,2019,2,19,10:00,-5.6,,-7.3,,88.0,,0.0,,18.0,,5.0,,4.8,,96.81,,,,-8.0,,Snow
1115,-119.38,49.96,KELOWNA,1123939,2019-02-19 11:00,2019,2,19,11:00,-5.2,,-7.0,,87.0,,0.0,,17.0,,8.0,,2.4,,96.77,,,,-9.0,,Snow
1116,-119.38,49.96,KELOWNA,1123939,2019-02-19 12:00,2019,2,19,12:00,-5.3,,-6.9,,89.0,,0.0,,19.0,,4.0,,3.2,,96.66,,,,-7.0,,Snow
1117,-119.38,49.96,KELOWNA,1123939,2019-02-19 13:00,2019,2,19,13:00,-5.1,,-6.9,,87.0,,0.0,,,,0.0,,3.6,,96.52,,,,,,Snow
1118,-119.38,49.96,KELOWNA,1123939,2019-02-19 14:00,2019,2,19,14:00,-5.0,,-6.5,,89.0,,0.0,,18.0,,8.0,,4.8,,96.4,,,,-9.0,,Snow
1119,-119.38,49.96,KELOWNA,1123939,2019-02-19 15:00,2019,2,19,15:00,-4.8,,-6.1,,91.0,,0.2,,,,0.0,,2.0,,96.33,,,,,,Snow
1120,-119.38,49.96,KELOWNA,1123939,2019-02-19 16:00,2019,2,19,16:00,-4.8,,-5.8,,93.0,,0.0,,17.0,,5.0,,2.0,,96.27,,,,-7.0,,Snow
1121,-119.38,49.96,KELOWNA,1123939,2019-02-19 17:00,2019,2,19,17:00,-4.8,,-5.3,,96.0,,0.0,,,M,4.0,,2.0,,96.19,,,,-7.0,,Snow
1122,-119.38,49.96,KELOWNA,1123939,2019-02-19 18:00,2019,2,19,18:00,-5.3,,-5.6,,98.0,,0.2,,17.0,,4.0,,4.8,,96.17,,,,-7.0,,Snow
1123,-119.38,49.96,KELOWNA,1123939,2019-02-19 19:00,2019,2,19,19:00,-5.2,,-5.7,,96.0,,0.0,,19.0,,5.0,,12.9,,96.14,,,,-7.0,,Snow
1124,-119.38,49.96,KELOWNA,1123939,2019-02-19 20:00,2019,2,19,20:00,-4.7,,-5.8,,92.0,,0.0,,13.0,,8.0,,9.7,,96.12,,,,-8.0,,Snow
1125,-119.38,49.96,KELOWNA,1123939,2019-02-19 21:00,2019,2,19,21:00,-5.4,,-6.2,,94.0,,0.0,,18.0,,5.0,,3.6,,96.09,,,,-8.0,,Snow
1126,-119.38,49.96,KELOWNA,1123939,2019-02-19 22:00,2019,2,19,22:00,-5.6,,-6.6,,93.0,,0.0,,19.0,,5.0,,16.1,,96.05,,,,-8.0,,Snow
1127,-119.38,49.96,KELOWNA,1123939,2019-02-19 23:00,2019,2,19,23:00,-4.5,,-6.0,,90.0,,0.0,,16.0,,9.0,,16.1,,96.02,,,,-8.0,,Snow
1128,-119.38,49.96,KELOWNA,1123939,2019-02-20 00:00,2019,2,20,00:00,-5.1,,-6.2,,92.0,,0.0,,,M,4.0,,4.8,,96.0,,,,-7.0,,Snow
1129,-119.38,49.96,KELOWNA,1123939,2019-02-20 01:00,2019,2,20,01:00,-5.5,,-6.2,,95.0,,0.0,,6.0,,4.0,,4.8,,95.99,,,,-7.0,,Snow
1130,-119.38,49.96,KELOWNA,1123939,2019-02-20 02:00,2019,2,20,02:00,-5.6,,-6.0,,97.0,,0.0,,34.0,,8.0,,16.1,,96.0,,,,-9.0,,Snow
1131,-119.38,49.96,KELOWNA,1123939,2019-02-20 03:00,2019,2,20,03:00,-5.3,,-5.9,,95.0,,0.0,,36.0,,8.0,,9.7,,96.0,,,,-9.0,,Snow
1132,-119.38,49.96,KELOWNA,1123939,2019-02-20 04:00,2019,2,20,04:00,-6.0,,-6.4,,97.0,,0.0,,2.0,,9.0,,16.1,,95.97,,,,-10.0,,Snow
1133,-119.38,49.96,KELOWNA,1123939,2019-02-20 05:00,2019,2,20,05:00,-5.7,,-6.3,,96.0,,0.0,,35.0,,5.0,,4.8,,95.99,,,,-8.0,,Snow
1134,-119.38,49.96,KELOWNA,1123939,2019-02-20 06:00,2019,2,20,06:00,-5.6,,-6.0,,97.0,,0.0,,25.0,,4.0,,16.1,,96.01,,,,-7.0,,Snow
1135,-119.38,49.96,KELOWNA,1123939,2019-02-20 07:00,2019,2,20,07:00,-7.4,,-8.0,,96.0,,0.0,,2.0,,5.0,,12.9,,96.04,,,,-10.0,,Snow
1136,-119.38,49.96,KELOWNA,1123939,2019-02-20 08:00,2019,2,20,08:00,-8.0,,-8.3,,98.0,,0.0,,1.0,,11.0,,16.1,,96.08,,,,-13.0,,
1137,-119.38,49.96,KELOWNA,1123939,2019-02-20 09:00,2019,2,20,09:00,-6.3,,-7.3,,93.0,,0.0,,,M,4.0,,16.1,,96.13,,,,-8.0,,
1138,-119.38,49.96,KELOWNA,1123939,2019-02-20 10:00,2019,2,20,10:00,-5.0,,-6.7,,88.0,,0.0,,1.0,,9.0,,16.1,,96.15,,,,-9.0,,
1139,-119.38,49.96,KELOWNA,1123939,2019-02-20 11:00,2019,2,20,11:00,-3.7,,-6.3,,83.0,,0.0,,34.0,,17.0,,16.1,,96.16,,,,-9.0,,
1140,-119.38,49.96,KELOWNA,1123939,2019-02-20 12:00,2019,2,20,12:00,-3.3,,-6.1,,81.0,,0.0,,34.0,,15.0,,16.1,,96.17,,,,-8.0,,
1141,-119.38,49.96,KELOWNA,1123939,2019-02-20 13:00,2019,2,20,13:00,-2.5,,-6.3,,75.0,,0.0,,1.0,,5.0,,16.1,,96.16,,,,-4.0,,
1142,-119.38,49.96,KELOWNA,1123939,2019-02-20 14:00,2019,2,20,14:00,-1.9,,-6.1,,73.0,,0.0,,33.0,,13.0,,16.1,,96.15,,,,-6.0,,
1143,-119.38,49.96,KELOWNA,1123939,2019-02-20 15:00,2019,2,20,15:00,-2.2,,-6.1,,75.0,,0.0,,35.0,,15.0,,16.1,,96.17,,,,-7.0,,
1144,-119.38,49.96,KELOWNA,1123939,2019-02-20 16:00,2019,2,20,16:00,-1.9,,-6.0,,74.0,,0.0,,33.0,,11.0,,16.1,,96.21,,,,-6.0,,
1145,-119.38,49.96,KELOWNA,1123939,2019-02-20 17:00,2019,2,20,17:00,-1.8,,-5.5,,76.0,,0.0,,33.0,,11.0,,16.1,,96.26,,,,-6.0,,
1146,-119.38,49.96,KELOWNA,1123939,2019-02-20 18:00,2019,2,20,18:00,-2.5,,-5.7,,79.0,,0.0,,1.0,,5.0,,16.1,,96.33,,,,-4.0,,
1147,-119.38,49.96,KELOWNA,1123939,2019-02-20 19:00,2019,2,20,19:00,-3.2,,-6.0,,81.0,,0.0,,,,0.0,,16.1,,96.4,,,,,,
1148,-119.38,49.96,KELOWNA,1123939,2019-02-20 20:00,2019,2,20,20:00,-6.3,,-7.9,,88.0,,0.0,,,M,4.0,,16.1,,96.46,,,,-8.0,,
1149,-119.38,49.96,KELOWNA,1123939,2019-02-20 21:00,2019,2,20,21:00,-4.8,,-6.3,,89.0,,0.0,,35.0,,4.0,,16.1,,96.54,,,,-7.0,,
1150,-119.38,49.96,KELOWNA,1123939,2019-02-20 22:00,2019,2,20,22:00,-5.2,,-6.3,,92.0,,0.0,,35.0,,5.0,,16.1,,96.62,,,,-7.0,,
1151,-119.38,49.96,KELOWNA,1123939,2019-02-20 23:00,2019,2,20,23:00,-5.0,,-6.1,,92.0,,0.0,,35.0,,5.0,,16.1,,96.66,,,,-7.0,,
1152,-119.38,49.96,KELOWNA,1123939,2019-02-21 00:00,2019,2,21,00:00,-4.8,,-6.0,,91.0,,0.0,,3.0,,8.0,,16.1,,96.7,,,,-8.0,,Snow
1153,-119.38,49.96,KELOWNA,1123939,2019-02-21 01:00,2019,2,21,01:00,-5.4,,-6.8,,90.0,,0.0,,35.0,,8.0,,16.1,,96.78,,,,-9.0,,Snow
1154,-119.38,49.96,KELOWNA,1123939,2019-02-21 02:00,2019,2,21,02:00,-4.0,,-5.5,,90.0,,0.0,,4.0,,5.0,,16.1,,96.85,,,,-6.0,,Snow
1155,-119.38,49.96,KELOWNA,1123939,2019-02-21 03:00,2019,2,21,03:00,-4.5,,-5.6,,92.0,,0.0,,,M,4.0,,12.9,,96.89,,,,-6.0,,Snow
1156,-119.38,49.96,KELOWNA,1123939,2019-02-21 04:00,2019,2,21,04:00,-4.2,,-5.5,,91.0,,0.0,,1.0,,9.0,,16.1,,96.93,,,,-8.0,,Snow
1157,-119.38,49.96,KELOWNA,1123939,2019-02-21 05:00,2019,2,21,05:00,-4.4,,-5.6,,91.0,,0.0,,1.0,,8.0,,16.1,,96.95,,,,-8.0,,Snow
1158,-119.38,49.96,KELOWNA,1123939,2019-02-21 06:00,2019,2,21,06:00,-4.7,,-5.7,,93.0,,0.0,,36.0,,9.0,,16.1,,96.98,,,,-9.0,,
1159,-119.38,49.96,KELOWNA,1123939,2019-02-21 07:00,2019,2,21,07:00,-4.6,,-5.7,,92.0,,0.0,,35.0,,8.0,,16.1,,97.0,,,,-8.0,,
1160,-119.38,49.96,KELOWNA,1123939,2019-02-21 08:00,2019,2,21,08:00,-4.7,,-5.7,,93.0,,0.0,,2.0,,9.0,,16.1,,97.04,,,,-9.0,,Snow
1161,-119.38,49.96,KELOWNA,1123939,2019-02-21 09:00,2019,2,21,09:00,-4.3,,-5.5,,91.0,,0.0,,34.0,,8.0,,16.1,,97.07,,,,-8.0,,
1162,-119.38,49.96,KELOWNA,1123939,2019-02-21 10:00,2019,2,21,10:00,-3.5,,-5.2,,88.0,,0.0,,35.0,,5.0,,16.1,,97.08,,,,-6.0,,
1163,-119.38,49.96,KELOWNA,1123939,2019-02-21 11:00,2019,2,21,11:00,-2.7,,-5.2,,83.0,,0.0,,1.0,,5.0,,16.1,,97.08,,,,-5.0,,
1164,-119.38,49.96,KELOWNA,1123939,2019-02-21 12:00,2019,2,21,12:00,-2.0,,-5.0,,80.0,,0.0,,,,0.0,,16.1,,97.04,,,,,,
1165,-119.38,49.96,KELOWNA,1123939,2019-02-21 13:00,2019,2,21,13:00,-1.3,,-5.1,,76.0,,0.0,,36.0,,8.0,,16.1,,96.99,,,,-4.0,,
1166,-119.38,49.96,KELOWNA,1123939,2019-02-21 14:00,2019,2,21,14:00,-1.3,,-5.9,,71.0,,0.0,,36.0,,11.0,,16.1,,96.88,,,,-5.0,,
1167,-119.38,49.96,KELOWNA,1123939,2019-02-21 15:00,2019,2,21,15:00,-0.5,,-5.3,,70.0,,0.0,,35.0,,17.0,,16.1,,96.85,,,,-5.0,,
1168,-119.38,49.96,KELOWNA,1123939,2019-02-21 16:00,2019,2,21,16:00,-0.5,,-5.5,,69.0,,0.0,,35.0,,22.0,,16.1,,96.81,,,,-6.0,,
1169,-119.38,49.96,KELOWNA,1123939,2019-02-21 17:00,2019,2,21,17:00,-3.5,,-7.7,,73.0,,0.0,,34.0,,15.0,,16.1,,96.73,,,,-9.0,,
1170,-119.38,49.96,KELOWNA,1123939,2019-02-21 18:00,2019,2,21,18:00,-5.0,,-8.1,,79.0,,0.0,,5.0,,5.0,,16.1,,96.72,,,,-7.0,,
1171,-119.38,49.96,KELOWNA,1123939,2019-02-21 19:00,2019,2,21,19:00,-7.3,,-8.8,,89.0,,0.0,,36.0,,8.0,,16.1,,96.75,,,,-11.0,,
1172,-119.38,49.96,KELOWNA,1123939,2019-02-21 20:00,2019,2,21,20:00,-8.3,,-9.8,,89.0,,0.0,,4.0,,5.0,,16.1,,96.72,,,,-11.0,,
1173,-119.38,49.96,KELOWNA,1123939,2019-02-21 21:00,2019,2,21,21:00,-7.2,,-8.9,,88.0,,0.0,,4.0,,5.0,,16.1,,96.66,,,,-10.0,,
1174,-119.38,49.96,KELOWNA,1123939,2019-02-21 22:00,2019,2,21,22:00,-8.1,,-9.6,,89.0,,0.0,,,,0.0,,16.1,,96.62,,,,,,
1175,-119.38,49.96,KELOWNA,1123939,2019-02-21 23:00,2019,2,21,23:00,-8.1,,-9.3,,91.0,,0.0,,4.0,,5.0,,16.1,,96.59,,,,-11.0,,
1176,-119.38,49.96,KELOWNA,1123939,2019-02-22 00:00,2019,2,22,00:00,-8.0,,-9.4,,90.0,,0.0,,,,0.0,,16.1,,96.53,,,,,,
1177,-119.38,49.96,KELOWNA,1123939,2019-02-22 01:00,2019,2,22,01:00,-7.4,,-9.1,,88.0,,0.0,,1.0,,4.0,,16.1,,96.51,,,,-9.0,,
1178,-119.38,49.96,KELOWNA,1123939,2019-02-22 02:00,2019,2,22,02:00,-6.9,,-8.4,,89.0,,0.0,,36.0,,8.0,,16.1,,96.49,,,,-11.0,,
1179,-119.38,49.96,KELOWNA,1123939,2019-02-22 03:00,2019,2,22,03:00,-6.3,,-7.8,,89.0,,0.0,,32.0,,4.0,,16.1,,96.46,,,,-8.0,,Snow
1180,-119.38,49.96,KELOWNA,1123939,2019-02-22 04:00,2019,2,22,04:00,-6.5,,-7.9,,90.0,,0.0,,,,0.0,,16.1,,96.37,,,,,,Snow
1181,-119.38,49.96,KELOWNA,1123939,2019-02-22 05:00,2019,2,22,05:00,-5.5,,-7.0,,89.0,,0.0,,,M,4.0,,16.1,,96.37,,,,-7.0,,
1182,-119.38,49.96,KELOWNA,1123939,2019-02-22 06:00,2019,2,22,06:00,-5.4,,-6.4,,93.0,,0.0,,17.0,,4.0,,3.2,,96.34,,,,-7.0,,Snow
1183,-119.38,49.96,KELOWNA,1123939,2019-02-22 07:00,2019,2,22,07:00,-5.2,,-5.9,,95.0,,0.0,,,,0.0,,16.1,,96.25,,,,,,Snow
1184,-119.38,49.96,KELOWNA,1123939,2019-02-22 08:00,2019,2,22,08:00,-3.8,,-5.4,,89.0,,0.0,,21.0,,5.0,,16.1,,96.23,,,,-6.0,,
1185,-119.38,49.96,KELOWNA,1123939,2019-02-22 09:00,2019,2,22,09:00,-2.1,,-6.1,,74.0,,0.0,,14.0,,11.0,,16.1,,96.22,,,,-6.0,,
1186,-119.38,49.96,KELOWNA,1123939,2019-02-22 10:00,2019,2,22,10:00,-2.2,,-5.5,,78.0,,0.0,,14.0,,11.0,,16.1,,96.17,,,,-6.0,,
1187,-119.38,49.96,KELOWNA,1123939,2019-02-22 11:00,2019,2,22,11:00,-1.7,,-5.5,,75.0,,0.0,,17.0,,9.0,,16.1,,96.14,,,,-5.0,,
1188,-119.38,49.96,KELOWNA,1123939,2019-02-22 12:00,2019,2,22,12:00,-1.5,,-5.5,,74.0,,0.0,,13.0,,9.0,,16.1,,96.07,,,,-5.0,,
1189,-119.38,49.96,KELOWNA,1123939,2019-02-22 13:00,2019,2,22,13:00,-1.9,,-5.4,,77.0,,0.0,,13.0,,8.0,,9.7,,96.05,,,,-5.0,,Snow
1190,-119.38,49.96,KELOWNA,1123939,2019-02-22 14:00,2019,2,22,14:00,-3.1,,-3.9,,94.0,,0.0,,17.0,,9.0,,2.8,,96.0,,,,-7.0,,Snow
1191,-119.38,49.96,KELOWNA,1123939,2019-02-22 15:00,2019,2,22,15:00,-3.0,,-3.7,,95.0,,0.2,,10.0,,5.0,,1.2,,95.98,,,,-5.0,,Snow
1192,-119.38,49.96,KELOWNA,1123939,2019-02-22 16:00,2019,2,22,16:00,-3.1,,-3.4,,98.0,,0.2,,,,0.0,,2.0,,96.0,,,,,,Snow
1193,-119.38,49.96,KELOWNA,1123939,2019-02-22 17:00,2019,2,22,17:00,-3.0,,-3.8,,94.0,,0.0,,12.0,,8.0,,2.4,,96.01,,,,-6.0,,Snow
1194,-119.38,49.96,KELOWNA,1123939,2019-02-22 18:00,2019,2,22,18:00,-3.3,,-3.7,,97.0,,0.0,,,,0.0,,2.8,,96.0,,,,,,Snow
1195,-119.38,49.96,KELOWNA,1123939,2019-02-22 19:00,2019,2,22,19:00,-3.2,,-3.6,,97.0,,0.0,,7.0,,11.0,,2.0,,96.06,,,,-7.0,,Snow
1196,-119.38,49.96,KELOWNA,1123939,2019-02-22 20:00,2019,2,22,20:00,-2.9,,-3.6,,95.0,,0.2,,8.0,,8.0,,3.2,,96.12,,,,-6.0,,Snow
1197,-119.38,49.96,KELOWNA,1123939,2019-02-22 21:00,2019,2,22,21:00,-2.8,,-4.1,,91.0,,0.0,,,M,4.0,,4.8,,96.17,,,,-4.0,,Snow
1198,-119.38,49.96,KELOWNA,1123939,2019-02-22 22:00,2019,2,22,22:00,-2.8,,-4.5,,88.0,,0.2,,,M,4.0,,16.1,,96.22,,,,-4.0,,
1199,-119.38,49.96,KELOWNA,1123939,2019-02-22 23:00,2019,2,22,23:00,-2.5,,-4.4,,87.0,,0.2,,14.0,,8.0,,16.1,,96.27,,,,-6.0,,
1200,-119.38,49.96,KELOWNA,1123939,2019-02-23 00:00,2019,2,23,00:00,-2.6,,-3.7,,92.0,,0.0,,10.0,,5.0,,2.8,,96.36,,,,-5.0,,Snow
1201,-119.38,49.96,KELOWNA,1123939,2019-02-23 01:00,2019,2,23,01:00,-3.2,,-3.8,,96.0,,0.0,,,,0.0,,14.5,,96.43,,,,,,
1202,-119.38,49.96,KELOWNA,1123939,2019-02-23 02:00,2019,2,23,02:00,-4.2,,-4.3,,99.0,,0.0,,,,0.0,,8.1,,96.49,,,,,,Fog
1203,-119.38,49.96,KELOWNA,1123939,2019-02-23 03:00,2019,2,23,03:00,-4.2,,-4.3,,99.0,,0.2,,34.0,,4.0,,8.1,,96.54,,,,-6.0,,Fog
1204,-119.38,49.96,KELOWNA,1123939,2019-02-23 04:00,2019,2,23,04:00,-4.7,,-4.8,,99.0,,0.0,,1.0,,5.0,,8.1,,96.57,,,,-7.0,,Fog
1205,-119.38,49.96,KELOWNA,1123939,2019-02-23 05:00,2019,2,23,05:00,-4.6,,-4.7,,99.0,,0.0,,5.0,,5.0,,11.3,,96.66,,,,-7.0,,Snow
1206,-119.38,49.96,KELOWNA,1123939,2019-02-23 06:00,2019,2,23,06:00,-4.6,,-5.0,,97.0,,0.0,,36.0,,8.0,,14.5,,96.71,,,,-8.0,,
1207,-119.38,49.96,KELOWNA,1123939,2019-02-23 07:00,2019,2,23,07:00,-3.8,,-4.4,,96.0,,0.0,,19.0,,5.0,,11.3,,96.78,,,,-6.0,,Snow
1208,-119.38,49.96,KELOWNA,1123939,2019-02-23 08:00,2019,2,23,08:00,-3.3,,-4.3,,93.0,,0.0,,17.0,,11.0,,16.1,,96.87,,,,-8.0,,Snow
1209,-119.38,49.96,KELOWNA,1123939,2019-02-23 09:00,2019,2,23,09:00,-3.1,,-4.5,,90.0,,0.0,,16.0,,8.0,,16.1,,96.93,,,,-6.0,,
1210,-119.38,49.96,KELOWNA,1123939,2019-02-23 10:00,2019,2,23,10:00,-2.8,,-4.4,,89.0,,0.0,,16.0,,8.0,,16.1,,96.99,,,,-6.0,,
1211,-119.38,49.96,KELOWNA,1123939,2019-02-23 11:00,2019,2,23,11:00,-2.4,,-4.6,,85.0,,0.0,,17.0,,4.0,,16.1,,97.01,,,,-4.0,,
